max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
80,1,100,8,6,18.75,24.5,948.5,3,0.8933333,39,43,52,0.9285714,0.84313726,0.9122807
80,1,110,10,5,15,28.6,435.1111,7,0.9,39,44,52,0.9285714,0.8627451,0.9122807
80,1,120,10,6,15,24,456.66666,6,0.9,39,44,52,0.9285714,0.8627451,0.9122807
80,1,130,8,5,18.75,29.2,579.6429,4,0.8933333,39,44,51,0.9285714,0.8627451,0.8947368
80,1,140,8,6,18.75,24.5,297.35715,3,0.8933333,39,44,51,0.9285714,0.8627451,0.8947368
80,1,150,10,5,15,28.6,1020.6667,7,0.9066667,39,45,52,0.9285714,0.88235295,0.9122807
80,1,160,12,9,12.5,16.222221,344.81818,4,0.92,39,47,52,0.9285714,0.92156863,0.9122807
80,1,170,12,8,12.5,18,310.81818,6,0.92,39,47,52,0.9285714,0.92156863,0.9122807
80,1,180,9,7,16.666666,21,465.75006,3,0.92,39,47,52,0.9285714,0.92156863,0.9122807
80,1,190,9,7,16.666666,21,322.75,3,0.92,39,47,52,0.9285714,0.92156863,0.9122807
80,1,200,10,8,15,18.5,170.44444,2,0.9266667,39,48,52,0.9285714,0.9411765,0.9122807
80,1,210,7,6,21.428572,24.833334,1009.95233,1,0.9266667,39,48,52,0.9285714,0.9411765,0.9122807
80,1,220,9,6,16.666666,24.166666,655.0001,5,0.9266667,39,48,52,0.9285714,0.9411765,0.9122807
80,1,230,4,3,37.5,49.666668,2710.3333,1,0.9266667,39,48,52,0.9285714,0.9411765,0.9122807
80,1,240,5,3,30,49,1832.5,3,0.9266667,39,48,52,0.9285714,0.9411765,0.9122807
80,1,250,8,5,18.75,29.4,984.2143,3,0.93333334,40,48,52,0.95238096,0.9411765,0.9122807
80,1,260,9,4,16.666666,36.25,992.75,5,0.93333334,40,48,52,0.95238096,0.9411765,0.9122807
80,1,270,9,3,16.666666,47.333332,842.25006,8,0.93333334,40,48,52,0.95238096,0.9411765,0.9122807
80,1,280,12,6,12.5,23.833334,541.5455,7,0.93333334,40,48,52,0.95238096,0.9411765,0.9122807
80,1,290,10,4,15,35.75,1427.3334,7,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,300,6,4,25,37,2710.4,2,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,310,6,3,25,49,3230.4,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,320,6,3,25,49,3230.4,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,330,7,5,21.428572,29.6,1078.619,2,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,340,5,3,30,49.333332,3102,2,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,350,7,5,21.428572,29.6,1210.2856,2,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,360,4,2,37.5,74,5137,2,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,370,6,3,25,49,1903.6,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,380,8,5,18.75,29.2,803.0714,4,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,390,8,5,18.75,29.2,840.7857,4,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,400,8,5,18.75,29.2,940.5,4,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,410,7,4,21.428572,36.5,1715.6188,4,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,420,10,5,15,29,1379.3334,5,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,430,9,6,16.666666,24.333334,1087.25,4,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,440,8,5,18.75,29.4,1595.9286,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,450,7,4,21.428572,36.75,2179.9521,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,460,9,7,16.666666,21,1392.5,3,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,470,12,7,12.5,20.428572,911.9091,7,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,480,12,6,12.5,23.666666,933,8,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,490,13,7,11.538462,20.428572,831.6027,7,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,500,12,5,12.5,28,1089.1818,10,0.94,41,48,52,0.97619045,0.9411765,0.9122807
80,1,510,12,5,12.5,28,1089.1818,10,0.94666666,41,49,52,0.97619045,0.9607843,0.9122807
80,1,520,11,6,13.636364,24,1250.6545,6,0.94666666,41,49,52,0.97619045,0.9607843,0.9122807
80,1,530,10,6,15,24.166666,1341.7778,5,0.9533333,41,50,52,0.97619045,0.98039216,0.9122807
80,1,540,10,6,15,24.333334,1446,4,0.96,42,50,52,1,0.98039216,0.9122807
80,1,550,10,5,15,28.8,1446.4445,6,0.96,42,50,52,1,0.98039216,0.9122807
80,1,560,12,7,12.5,20.428572,777.1818,7,0.96,42,50,52,1,0.98039216,0.9122807
80,1,570,10,7,15,20.714285,927.55554,5,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,580,12,9,12.5,16.11111,786.4545,5,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,590,11,8,13.636364,18.125,1008.6545,5,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,600,14,9,10.714286,15.777778,656.2197,8,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,610,14,9,10.714286,15.777778,613.1428,8,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,620,9,5,16.666666,28.8,1260,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,630,10,6,15,24,1127.5555,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,640,9,6,16.666666,24.333334,1292.25,4,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,650,12,6,12.5,23.333334,897,10,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,660,12,8,12.5,18,823,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,670,10,6,15,24,1150.2222,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,680,8,4,18.75,36,1953.0714,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,690,8,4,18.75,36,1849.3572,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,700,7,3,21.428572,48,2382.2856,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,710,6,3,25,48.666668,2960.4,4,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,720,7,3,21.428572,48,2106.9524,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,730,7,3,21.428572,48,2106.9524,6,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,740,6,3,25,48.666668,2432.4,4,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,750,6,4,25,37,2100.8,2,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,760,6,3,25,49,3175.6,3,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,770,7,5,21.428572,29.4,1573.9525,3,0.96666664,42,50,53,1,0.98039216,0.9298246
80,1,780,6,3,25,48.666668,3066.8,4,0.97333336,42,50,54,1,0.98039216,0.94736844
80,1,790,5,3,30,49.333332,3921,2,0.97333336,42,50,54,1,0.98039216,0.94736844
80,1,800,3,2,50,74.5,6913,1,0.98,42,50,55,1,0.98039216,0.9649123
80,1,810,5,3,30,49,3518.5,3,0.98,42,50,55,1,0.98039216,0.9649123
80,1,820,8,3,18.75,48,2032.2142,6,0.98,42,50,55,1,0.98039216,0.9649123
80,1,830,7,4,21.428572,36.25,2215.6191,5,0.98,42,50,55,1,0.98039216,0.9649123
80,1,840,10,6,15,23.833334,843.55554,7,0.98,42,50,55,1,0.98039216,0.9649123
80,1,850,10,6,15,24,784.8889,6,0.98,42,50,55,1,0.98039216,0.9649123
80,1,860,9,5,16.666666,28.6,970.5001,7,0.98,42,50,55,1,0.98039216,0.9649123
80,1,870,9,5,16.666666,28.6,970.5001,7,0.98,42,50,55,1,0.98039216,0.9649123
80,1,880,9,5,16.666666,28.6,970.5001,7,0.98,42,50,55,1,0.98039216,0.9649123
80,1,890,8,5,18.75,29.2,1691.3572,4,0.98,42,50,55,1,0.98039216,0.9649123
80,1,900,7,5,21.428572,29.6,1984.6188,2,0.98,42,50,55,1,0.98039216,0.9649123
80,1,910,9,6,16.666666,24.5,1016.75,3,0.98,42,50,55,1,0.98039216,0.9649123
80,1,920,7,3,21.428572,47.666668,2466.6191,7,0.98,42,50,55,1,0.98039216,0.9649123
80,1,930,6,5,25,29.8,2602,1,0.98,42,50,55,1,0.98039216,0.9649123
80,1,940,5,5,30,30,2498.5,0,0.98,42,50,55,1,0.98039216,0.9649123
80,1,950,6,6,25,25,738.4,0,0.98,42,50,55,1,0.98039216,0.9649123
80,1,960,5,5,30,30,1914.5,0,0.98,42,50,55,1,0.98039216,0.9649123
80,1,970,4,4,37.5,37.5,2601.6667,0,0.9866667,42,50,56,1,0.98039216,0.98245615
80,1,980,3,3,50,50,2413,0,0.9866667,42,50,56,1,0.98039216,0.98245615
80,1,990,7,6,21.428572,24.833334,616.95233,1,0.9866667,42,50,56,1,0.98039216,0.98245615
80,1,1000,6,6,25,25,634,0,0.9866667,42,50,56,1,0.98039216,0.98245615
80,2,10,2,1,75,149,10952,1,0.86,48,39,42,0.8888889,0.84782606,0.84
80,2,20,3,2,50,74.5,6493,1,0.88,49,41,42,0.9074074,0.8913044,0.84
80,2,30,5,4,30,37.25,1173.5,1,0.9,49,41,45,0.9074074,0.8913044,0.9
80,2,40,4,2,37.5,73.5,4948.3335,3,0.9066667,49,41,46,0.9074074,0.8913044,0.92
80,2,50,3,2,50,74,6628,2,0.9066667,49,41,46,0.9074074,0.8913044,0.92
80,2,60,4,3,37.5,49.333332,1815,2,0.94,51,43,47,0.9444444,0.9347826,0.94
80,2,70,5,2,30,73,3921.5,4,0.94,51,43,47,0.9444444,0.9347826,0.94
80,2,80,6,2,25,73,1460.8,4,0.94,51,43,47,0.9444444,0.9347826,0.94
80,2,90,11,5,13.636364,28.8,634.4545,6,0.94666666,51,44,47,0.9444444,0.95652175,0.94
80,2,100,6,3,25,48.666668,1615.6,4,0.9533333,51,44,48,0.9444444,0.95652175,0.96
80,2,110,6,2,25,72.5,2916.4,5,0.9533333,51,44,48,0.9444444,0.95652175,0.96
80,2,120,6,4,25,37,2656.8,2,0.96,51,45,48,0.9444444,0.9782609,0.96
80,2,130,8,4,18.75,36.25,797.0714,5,0.9533333,51,45,47,0.9444444,0.9782609,0.94
80,2,140,7,3,21.428572,48.333332,2554.9521,5,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,150,6,2,25,73,3342.4,4,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,160,9,5,16.666666,29.2,837.25,4,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,170,10,5,15,28.6,1446,7,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,180,11,5,13.636364,28.6,1490.6544,7,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,190,13,7,11.538462,20.428572,626.6026,7,0.94666666,51,45,46,0.9444444,0.9782609,0.92
80,2,200,7,3,21.428572,48.666668,2599.9521,4,0.9533333,52,45,46,0.962963,0.9782609,0.92
80,2,210,7,3,21.428572,48.333332,2071.619,5,0.9533333,52,45,46,0.962963,0.9782609,0.92
80,2,220,8,5,18.75,29.4,1748.5,3,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,230,9,7,16.666666,21,877.00006,3,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,240,10,7,15,20.857143,490,4,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,250,11,7,13.636364,20.571428,445.05453,6,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,260,11,8,13.636364,18.25,442.45453,4,0.9533333,52,45,46,0.962963,0.9782609,0.92
80,2,270,12,8,12.5,18.125,404.81818,5,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,280,10,6,15,24.333334,704.44446,4,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,290,11,7,13.636364,20.857143,630.2545,4,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,300,13,8,11.538462,18.125,509.76926,5,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,310,16,8,9.375,17.625,403.58334,9,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,320,14,9,10.714286,15.888889,438.5275,7,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,330,14,7,10.714286,20.142857,420.5274,9,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,340,14,6,10.714286,23.333334,444.06592,10,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,350,9,5,16.666666,28.8,782.50006,6,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,360,12,8,12.5,18,210.45454,6,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,370,14,9,10.714286,16,181.45058,6,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,380,9,5,16.666666,28.8,325.5,6,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,390,10,5,15,28.6,677.3333,7,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,400,10,4,15,35.75,811.7778,7,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,410,10,4,15,35.5,876.8889,8,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,420,13,6,11.538462,23.5,375.10257,9,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,430,11,5,13.636364,28.4,465.05453,8,0.96,52,45,47,0.962963,0.9782609,0.94
80,2,440,12,6,12.5,23.666666,709.1818,8,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,450,10,6,15,24,284.66666,6,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,460,9,8,16.666666,18.5,259,2,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,470,9,8,16.666666,18.5,222.5,2,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,480,13,9,11.538462,16,164.4359,6,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,490,13,8,11.538462,17.875,169.60257,7,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,500,10,6,15,24,425.33334,6,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,510,10,6,15,23.833334,411.33334,7,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,520,8,6,18.75,24.666666,535.9286,2,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,530,7,5,21.428572,29.4,987.95233,3,0.96666664,52,45,48,0.962963,0.9782609,0.96
80,2,540,9,6,16.666666,24.333334,714.2501,4,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,550,10,6,15,24.166666,645.1111,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,560,10,6,15,24.166666,645.1111,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,570,10,5,15,29,645.1111,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,580,8,4,18.75,36.25,780.2143,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,590,8,5,18.75,29.4,698.7857,3,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,600,9,5,16.666666,29,593.25006,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,610,9,4,16.666666,36,892.25006,6,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,620,9,5,16.666666,29,548.00006,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,630,9,6,16.666666,24.333334,425.75,4,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,640,8,4,18.75,36.25,874.5,5,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,650,8,6,18.75,24.5,438.7857,3,0.97333336,52,45,49,0.962963,0.9782609,0.98
80,2,660,7,5,21.428572,29.4,923.95233,3,0.98,52,45,50,0.962963,0.9782609,1
80,2,670,5,3,30,49,1337.5,3,0.98,52,45,50,0.962963,0.9782609,1
80,2,680,7,3,21.428572,48,1618.2856,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,690,6,3,25,48.666668,2126,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,700,7,3,21.428572,48,1124.9524,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,710,6,3,25,48.666668,3174.8,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,720,6,2,25,71.5,3120,7,0.98,52,45,50,0.962963,0.9782609,1
80,2,730,4,2,37.5,73.5,4676.3335,3,0.98,52,45,50,0.962963,0.9782609,1
80,2,740,5,2,30,73,3589,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,750,5,1,30,144,4061.5,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,760,8,3,18.75,47.666668,1340.5,7,0.98,52,45,50,0.962963,0.9782609,1
80,2,770,8,3,18.75,48,1415.6428,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,780,6,3,25,48.666668,1817.2,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,790,6,4,25,36.5,1609.6,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,800,6,4,25,36.5,1609.6,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,810,8,5,18.75,28.8,389.35715,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,820,8,5,18.75,28.8,389.35715,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,830,8,5,18.75,29,396.7857,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,840,8,5,18.75,29,396.7857,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,850,8,5,18.75,29,396.7857,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,860,9,4,16.666666,36,534.5,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,870,8,4,18.75,36.25,581.6429,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,880,7,4,21.428572,36.25,603.9524,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,890,6,3,25,48.333332,1313.6,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,900,7,3,21.428572,48,2424.286,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,910,6,4,25,36.75,1266.8,3,0.98,52,45,50,0.962963,0.9782609,1
80,2,920,9,5,16.666666,28.8,496.24997,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,930,9,5,16.666666,28.8,498.99997,6,0.98,52,45,50,0.962963,0.9782609,1
80,2,940,8,5,18.75,29,1051.9286,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,950,7,5,21.428572,29.4,1252.2856,3,0.98,52,45,50,0.962963,0.9782609,1
80,2,960,9,6,16.666666,24.166666,932.2502,5,0.98,52,45,50,0.962963,0.9782609,1
80,2,970,7,6,21.428572,24.666666,1204.6189,2,0.98,52,45,50,0.962963,0.9782609,1
80,2,980,2,1,75,148,10658,2,0.98,52,45,50,0.962963,0.9782609,1
80,2,990,5,3,30,48.666668,1792,4,0.98,52,45,50,0.962963,0.9782609,1
80,2,1000,3,1,50,146,6912,4,0.98,52,45,50,0.962963,0.9782609,1
80,3,10,1,1,150,150,NaN,0,0.8066667,42,43,36,0.8235294,0.8269231,0.7659575
80,3,20,1,1,150,150,NaN,0,0.82,42,45,36,0.8235294,0.86538464,0.7659575
80,3,30,2,1,75,149,10952,1,0.8333333,43,45,37,0.84313726,0.86538464,0.78723407
80,3,40,3,2,50,74.5,6357,1,0.82666665,42,44,38,0.8235294,0.84615386,0.80851066
80,3,50,3,2,50,74.5,6357,1,0.88,44,47,41,0.8627451,0.90384614,0.87234044
80,3,60,5,3,30,49,2851,3,0.8933333,45,48,41,0.88235295,0.9230769,0.87234044
80,3,70,5,2,30,72.5,1805.5,5,0.9,45,48,42,0.88235295,0.9230769,0.89361703
80,3,80,9,7,16.666666,21,238.75002,3,0.91333336,46,49,42,0.9019608,0.9423077,0.89361703
80,3,90,5,5,30,30,616.5,0,0.9266667,47,49,43,0.92156863,0.9423077,0.9148936
80,3,100,8,7,18.75,21.285715,405.07144,1,0.93333334,48,49,43,0.9411765,0.9423077,0.9148936
80,3,110,7,6,21.428572,24.666666,695.95233,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,120,7,6,21.428572,24.666666,478.61902,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,130,10,5,15,29,658.44446,5,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,140,8,4,18.75,36.25,1099.9286,5,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,150,7,5,21.428572,29.4,544.9524,3,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,160,7,5,21.428572,29.4,1086.619,3,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,170,8,6,18.75,24.5,602.5,3,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,180,4,2,37.5,74,4339,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,190,7,4,21.428572,36.75,1098.6191,3,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,200,6,5,25,29.6,922,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,210,8,6,18.75,24.666666,764.7857,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,220,8,6,18.75,24.666666,458.2143,2,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,230,12,9,12.5,16.222221,125.545456,4,0.94,49,49,43,0.9607843,0.9423077,0.9148936
80,3,240,9,7,16.666666,21,321.50003,3,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,250,10,6,15,24,582,6,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,260,10,8,15,18.375,228.22223,3,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,270,10,8,15,18.25,441.33334,4,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,280,7,6,21.428572,24.666666,744.9524,2,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,290,7,6,21.428572,24.666666,530.61896,2,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,300,5,4,30,37,1276.5,2,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,310,7,4,21.428572,36.5,1020.2857,4,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,320,6,4,25,37,2703.6,2,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,330,8,5,18.75,29,827.6429,5,0.94666666,49,49,44,0.9607843,0.9423077,0.9361702
80,3,340,9,5,16.666666,28.6,784.7501,7,0.9533333,49,49,45,0.9607843,0.9423077,0.9574468
80,3,350,9,5,16.666666,28.8,1426,6,0.9533333,49,49,45,0.9607843,0.9423077,0.9574468
80,3,360,9,5,16.666666,28.8,648.5001,6,0.9533333,49,49,45,0.9607843,0.9423077,0.9574468
80,3,370,8,5,18.75,29.2,1652.2142,4,0.9533333,49,49,45,0.9607843,0.9423077,0.9574468
80,3,380,10,6,15,24.333334,574,4,0.96666664,50,50,45,0.98039216,0.96153843,0.9574468
80,3,390,7,4,21.428572,36.75,1935.6188,3,0.96666664,50,50,45,0.98039216,0.96153843,0.9574468
80,3,400,7,4,21.428572,36.75,2008.6188,3,0.97333336,50,50,46,0.98039216,0.96153843,0.9787234
80,3,410,10,5,15,28.6,436,7,0.97333336,50,50,46,0.98039216,0.96153843,0.9787234
80,3,420,7,5,21.428572,29.4,563.6191,3,0.97333336,50,50,46,0.98039216,0.96153843,0.9787234
80,3,430,7,4,21.428572,36.5,600.6191,4,0.98,51,50,46,1,0.96153843,0.9787234
80,3,440,8,5,18.75,29.2,382.7857,4,0.98,51,50,46,1,0.96153843,0.9787234
80,3,450,8,6,18.75,24.5,156.5,3,0.98,51,50,46,1,0.96153843,0.9787234
80,3,460,9,7,16.666666,21,122.25,3,0.98,51,50,46,1,0.96153843,0.9787234
80,3,470,8,7,18.75,21.285715,102.78571,1,0.98,51,50,46,1,0.96153843,0.9787234
80,3,480,6,5,25,29.8,234,1,0.98,51,50,46,1,0.96153843,0.9787234
80,3,490,6,5,25,29.8,413.2,1,0.98,51,50,46,1,0.96153843,0.9787234
80,3,500,4,3,37.5,49.666668,1140.3334,1,0.98,51,50,46,1,0.96153843,0.9787234
80,3,510,6,4,25,36.75,923.6,3,0.9866667,51,51,46,1,0.9807692,0.9787234
80,3,520,8,6,18.75,24.5,671.3571,3,0.9866667,51,51,46,1,0.9807692,0.9787234
80,3,530,8,6,18.75,24.5,674.7857,3,0.9866667,51,51,46,1,0.9807692,0.9787234
80,3,540,8,4,18.75,35.5,765.6429,8,0.99333334,51,51,47,1,0.9807692,1
80,3,550,7,5,21.428572,29.2,841.61896,4,0.99333334,51,51,47,1,0.9807692,1
80,3,560,6,3,25,48.333332,1371.2,5,0.99333334,51,51,47,1,0.9807692,1
80,3,570,8,5,18.75,29,748.5,5,0.99333334,51,51,47,1,0.9807692,1
80,3,580,8,7,18.75,21.142857,314.5,2,0.99333334,51,51,47,1,0.9807692,1
80,3,590,8,6,18.75,24.333334,323.35715,4,0.99333334,51,51,47,1,0.9807692,1
80,3,600,10,7,15,20.857143,276.44446,4,0.99333334,51,51,47,1,0.9807692,1
80,3,610,12,8,12.5,18.125,254.27272,5,0.99333334,51,51,47,1,0.9807692,1
80,3,620,11,9,13.636364,16.333334,262.05457,3,0.99333334,51,51,47,1,0.9807692,1
80,3,630,13,9,11.538462,16.11111,253.4359,5,0.99333334,51,51,47,1,0.9807692,1
80,3,640,10,8,15,18.375,503.77777,3,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,650,11,9,13.636364,16.444445,451.85458,2,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,660,7,4,21.428572,36.5,2299.619,4,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,670,7,4,21.428572,36.25,2215.6191,5,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,680,7,4,21.428572,36.75,2258.619,3,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,690,8,4,18.75,36.25,2026.2142,5,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,700,7,3,21.428572,48,2598.2856,6,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,710,7,4,21.428572,36.5,2553.619,4,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,720,8,5,18.75,29,1883.9286,5,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,730,7,4,21.428572,36.5,2257.9524,4,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,740,11,6,13.636364,23.833334,1117.6544,7,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,750,15,7,10,20.142857,310.2857,9,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,760,13,7,11.538462,20.142857,363.43588,9,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,770,11,5,13.636364,28.4,579.85455,8,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,780,10,4,15,34.5,1522.2222,12,0.9866667,50,51,47,0.98039216,0.9807692,1
80,3,790,10,6,15,23.666666,738,8,0.99333334,50,52,47,0.98039216,1,1
80,3,800,8,6,18.75,24.333334,1810.7858,4,0.99333334,50,52,47,0.98039216,1,1
80,3,810,7,4,21.428572,36.25,1871.6191,5,0.99333334,50,52,47,0.98039216,1,1
80,3,820,7,5,21.428572,29.4,1280.6189,3,0.99333334,50,52,47,0.98039216,1,1
80,3,830,7,5,21.428572,29.4,1512.2856,3,0.99333334,50,52,47,0.98039216,1,1
